source,target,wight
11604,11719,15.396705457510429
10349,10126,8.877760302855437
10349,10115,11.962972091091583
10349,10115,11.962972091091583
10349,10109,8.268982305947231
10349,11728,1.0
10349,12371,2.830692585361489
10349,10807,6.827887419989189
10750,10115,7.508510557782778
10750,10343,1.9585266453731864
10750,12390,3.5533452725935075
10750,10018,2.347262634065101
10750,13106,1.0
10750,10004,2.2473328748774737
10750,10347,1.996807659577179
10750,11719,8.362420100070908
10750,12066,7.259540086406277
10750,11466,5.18999296107682
10750,11689,4.532596090993366
10750,10019,1.0
10750,10764,2.414022747926338
10750,12076,1.0
10750,11990,5.9708143402653215
10750,10429,2.0374248554268206
10750,12055,2.347262634065101
10750,11728,1.0
10750,13376,1.0
11748,12865,1.0
12019,10115,9.531160645787793
12019,12694,1.0
12019,10526,17.14985851425088
12050,10468,10.709591052033318
10044,12524,1.0
10044,11715,1.0
11321,12184,11.159049512642046
11321,10115,7.702340943102745
11114,10019,1.0
12911,12994,1.0
10532,10574,14.526595409422258
10532,13095,18.107149208503706
10532,10018,15.538040431376599
10532,12365,16.47239326770954
10532,10019,1.0
10532,12055,12.085142557737354
10532,10109,5.725983343138682
10532,12049,14.025737466365532
10532,11583,6.150692760785472
10532,10527,9.43900401863794
10532,10347,11.749469908920933
10532,11990,6.587443126365882
10532,11834,15.130859380629447
10532,11771,1.0
10532,10035,8.065565308263787
10532,10365,12.098347962395682
10532,12865,1.0
10532,10347,11.749469908920933
10532,10448,9.007733425625467
10532,13375,1.0
10532,10115,9.664600284835894
10532,11728,1.0
10394,10115,14.077135312902017
10394,11926,12.766278518159444
10394,11949,20.773187577876435
10394,10095,20.148578187619133
10394,11396,1.0
10394,12076,12.11253957778773
10394,13337,1.0
10415,12524,15.55427542095638
10415,10936,19.20061442949277
13097,10545,4.950737714883372
13097,10019,1.0
13097,11208,5.39163866017192
10537,10019,1.0
10537,10415,1.0
10537,10115,1.0
10537,12530,1.0
10537,10526,1.0
13323,11184,1.0
13323,11208,1.0
11101,10415,10.567049305145204
11101,10115,5.981486045545791
11101,10908,11.10288979210819
11101,10161,8.600261451922266
11101,11557,6.0683504554705125
11101,11958,14.959151840135315
11101,10018,5.609681940050742
11101,12530,10.400628679223047
11101,11208,6.344324016567203
11101,11689,3.6107907233705947
11101,10019,1.0
11101,10448,11.14989346676121
11101,11508,14.470719035407653
12901,10415,1.0
12901,10545,1.0
13029,10115,9.246584018191365
13029,10018,9.249945801257606
13029,10347,9.836118442057922
13029,10545,7.204381596421112
13029,11020,7.134772412317411
13029,12041,5.716619504750295
13029,13375,1.0
10056,10884,11.219363880101485
10056,12162,11.928641587313162
10056,10764,13.0892578601184
10056,12055,1.8181818181818181
10056,12383,1.0
10056,10018,14.545454545454545
12424,10115,5.5226287341919384
12424,10545,12.550124509378383
12424,10035,16.131130616527575
12424,11728,1.0
10817,10574,20.62842492517587
10817,10415,12.70001270001905
10817,10591,12.5
10817,10018,20.22599587389726
10817,10869,17.507524381296342
10817,10019,1.0
10817,12566,18.670401120373466
10817,12055,6.741998624632421
10817,11557,24.31083191631576
10817,13315,5.892556509887896
10817,10527,12.286829679574762
10817,13038,1.0
10817,11276,5.407380704358752
10817,10998,1.0
10817,12733,1.0
10817,11118,21.044527017740723
10817,10673,15.936381457791915
10817,12865,5.892556509887896
10817,10347,15.29438225803745
10817,10898,19.364916731037084
10817,11091,19.444444444444446
10817,10563,21.69815183013731
10817,12524,20.41241452319315
10817,13375,1.0
10817,10115,14.377703093791789
10817,10343,18.751465015433734
10817,13216,1.0
10817,12530,12.5
10817,11184,1.0
10817,10881,13.36306209562122
10714,12200,15.49826049695167
10714,10115,11.934900940733288
10714,11448,1.0
10714,11509,2.7524094128159016
10714,11184,1.0
10714,10403,10.41315201750935
10714,10807,7.784989441615229
11389,10115,13.330773485437843
11389,11847,14.333552726125529
11389,10526,13.325932093055393
11389,12891,1.0
11389,13375,1.0
11389,11728,1.0
12074,11858,3.4585723193303735
12074,10115,5.247835714059897
12074,11126,4.26014322842305
12074,10018,4.374786392598072
12074,10347,7.443229275647869
12074,12167,6.243905410544627
12074,11184,1.0
12074,12383,1.0
12074,10115,5.247835714059897
13073,10115,1.0
13000,10545,1.0
11323,10003,15.894388284780527
11323,10115,14.282799726001057
11323,10018,16.073991593304594
11323,12327,1.0
11323,10526,20.881008401605154
11323,10019,1.0
10539,10526,1.0
11975,11208,7.6852055693898
11975,10545,10.585122480499264
11975,10526,12.222646627042817
11033,10527,3.6860489038724285
11019,10115,7.874992309581577
11477,11208,5.76390417704235
13198,12524,1.0
12370,10115,1.0
12370,10018,1.0
12370,10545,1.0
12370,10347,1.0
12370,12530,1.0
12370,10019,1.0
12370,11817,1.0
11722,11715,1.0
11722,10574,11.126144997909508
11722,10018,9.090909090909092
11722,10214,16.514456476895408
11722,11294,1.0
11722,11208,8.225161211526649
11722,12994,4.767312946227962
11722,13258,4.767312946227962
11722,12732,1.0
11722,10481,11.769797726729992
11722,10527,7.9524277248754425
11722,10764,13.0892578601184
11722,11276,6.5621795888971075
11722,10842,6.317539727139919
11722,13167,17.407765595569785
11722,10035,5.096471914376256
11722,12865,4.767312946227962
11722,10347,7.733602811121824
11722,10898,19.148542155126762
11722,11308,11.308055883843512
11722,11091,11.236664374387368
11722,12664,16.952581789376897
11722,10115,10.178117720790341
11722,11880,6.741998624632421
11722,10343,10.619477512887363
11722,12416,1.0
11722,11396,1.0
12418,13038,1.0
10596,12055,13.62373152282665
10596,10018,9.731236802019037
10596,10115,6.225728063646904
10596,10115,6.225728063646904
11471,12041,8.006407690254358
11471,10019,1.0
11471,13038,1.0
11471,13375,1.0
11471,10347,11.020775375559676
11656,11276,1.0
11656,12611,1.0
11656,10347,12.361284651454937
11656,10115,7.74693511983531
11656,11573,2.61981258531123
12553,10545,1.0
12553,10347,1.0
12553,10415,1.0
12553,10019,1.0
12553,13059,1.0
12553,10448,1.0
11086,10574,11.554229035036304
11086,13375,1.0
11086,11834,22.063893940587665
11086,13038,1.0
11089,11276,2.9135827337403253
11089,10527,5.296271413323761
11089,10115,1.9367337799588276
11089,10115,1.9367337799588276
11089,12076,3.6661778755338323
10546,10115,14.038631311397811
10546,10115,14.038631311397811
10213,11583,8.362420100070908
10213,13059,1.0
12348,11208,15.407890860698418
12348,13132,1.0
11700,10115,1.0
11700,10527,1.0
10534,11689,1.0
10534,11599,1.0
10534,10019,1.0
10534,10115,1.0
10534,11208,1.0
12160,10415,15.715463927342805
12160,10115,5.718696387472675
12160,10035,13.36306209562122
12160,10365,16.703827619526525
12160,10018,9.534625892455924
12160,10545,14.852213144650115
12160,12530,4.419417382415921
12160,12076,3.6084391824351614
12160,11184,1.0
12160,13329,1.0
12160,10347,12.166606584807191
12160,11990,12.126781251816649
12160,13375,1.0
12160,11728,1.0
12160,11771,1.0
12379,12076,10.454167469786334
12379,12424,14.754098360655737
12379,10115,12.425914651931862
10863,11715,1.0
10863,11183,1.0
10863,10115,1.0
10863,10365,1.0
10863,10018,1.0
10863,10545,1.0
10863,13022,1.0
10863,10898,1.0
10863,10019,1.0
10863,12994,1.0
10863,13280,1.0
10863,12041,1.0
10863,13409,1.0
10863,10998,1.0
10863,13375,1.0
10863,12671,1.0
10404,10019,1.0
10332,10115,5.39163866017192
10332,10545,1.0
12889,13375,1.0
12149,10019,1.0
12149,11208,1.0
12256,10115,8.319479070496522
12256,10035,9.72019739199674
12256,10018,8.32250378576479
12256,11719,14.824986333222023
12256,10545,6.482037235521644
12256,10415,13.717581529218359
12256,10527,6.825236327899351
12256,10019,1.0
12256,13038,1.0
12256,11276,1.0
12256,11339,10.699012312772822
11643,10526,13.098420799889595
11680,10115,6.354107097191862
11680,10365,6.68153104781061
11680,11396,1.0
11680,12716,1.0
11680,11308,8.647908694379515
11680,10019,1.0
11680,13038,1.0
11680,10403,14.229426304616103
11680,10563,9.205746178983233
13208,10545,1.0
13208,10019,1.0
11221,10545,14.226859880591574
11221,10019,1.0
11221,13375,1.0
11221,10115,16.433731069943303
12916,11689,17.358521464109845
12916,10019,1.0
12916,11184,1.0
11635,10115,5.350003761722718
11635,10115,5.350003761722718
10295,11276,1.749278571353299
10295,10115,12.790697674418606
10788,10545,16.692446522239717
10788,13059,1.0
10788,10347,18.23211376388292
10788,10018,17.859990659227325
10788,10526,16.06231415508089
10642,12184,1.0
10642,10415,1.0
10642,10545,1.0
10642,11689,1.0
10642,10019,1.0
10642,12327,1.0
10642,13375,1.0
12488,13375,1.0
12560,12668,14.980117725462764
12560,10035,13.135173437318345
12560,10019,1.0
12560,10526,12.64304343560434
12295,11208,7.508510557782778
13076,11215,1.0
13076,10545,1.0
13076,11208,1.0
12636,12524,8.333333333333332
12636,10115,13.206763594884357
12636,12539,1.0
12636,11728,1.0
11386,10545,1.0
12339,10527,3.4752402342845796
12339,12076,4.811252243246882
12339,10545,1.0
12339,11184,1.0
12339,11715,1.0
11691,10019,1.0
11836,10591,3.571428571428571
11836,10115,10.783277320343842
11836,12356,4.829452884162952
11836,11583,11.437725271791937
11836,10018,15.410282570588391
11836,12587,1.0
11836,11769,5.886881312086673
11836,10526,3.464794643376185
11836,11396,1.0
11836,10019,1.0
11836,12076,5.832118435198043
11836,11293,2.000400120040014
11836,12055,3.852570642647098
11836,11276,2.3174488732966076
11836,11990,4.899959575500253
11836,10604,1.0
11836,11728,1.0
10665,10115,10.009891199252904
10665,10115,10.009891199252904
11650,12768,7.4535599249993
11650,10115,7.624928516630233
11650,12294,1.5342910298305388
11650,10115,7.624928516630233
11650,12092,7.483554251115621
12601,10035,1.0
12601,10018,1.0
12601,10545,1.0
12601,10527,1.0
12601,12076,1.0
12601,12327,1.0
12601,11276,1.0
12601,13375,1.0
12601,11396,1.0
13012,11184,1.0
12881,12055,2.8116077855776664
12881,10018,11.246431142310666
12881,10968,1.0
10616,10415,6.5495314632780754
10616,10115,10.009891199252904
10616,10347,8.281849174905268
10616,10898,14.647150135510955
10616,11396,1.0
10616,13399,1.0
10616,13280,1.0
10616,12327,1.0
10616,13375,1.0
10616,12671,1.0
11943,11184,1.0
10231,10545,13.121220505220862
10231,10415,15.867270075160386
12224,10115,9.437415927908361
12224,12865,5.157106231293967
12224,10018,13.767902008851548
12224,10347,11.712303424679456
12224,10444,10.872134550890705
12224,12271,8.51063829787234
12224,10527,8.602647872386806
12224,13375,1.0
12224,13038,1.0
10048,13286,1.0
10048,11771,1.0
10048,10347,22.663483432464556
10048,10115,15.387039919304987
12173,11301,10.471347707292388
12173,12424,16.616259695890555
12173,10115,6.997114285413196
11212,11184,1.0
11212,11208,9.338592095470355
13351,11689,1.0
12637,11838,10.714285714285714
12637,10115,2.69581933008596
12637,10347,2.8676966733820217
12637,12700,1.0
12637,10019,1.0
12637,13038,1.0
12637,12327,1.0
12637,12524,1.0
12637,10115,2.69581933008596
12706,10545,1.0
10561,10828,8.948747402853657
10561,10115,7.091039485189417
10561,10035,12.427395320024
10561,11208,7.521183158458503
10561,12994,5.812381937190964
10561,12446,4.2447635997800885
10561,11332,15.22038868295523
10137,13337,1.0
10137,10115,8.658487179917634
10137,10019,1.0
10137,10115,8.658487179917634
10137,13217,8.111071056538128
10803,10448,12.309149097933272
10803,10115,6.603381797442179
10803,10545,8.574929257125442
10784,10115,11.5278083540847
10784,10354,1.0
10998,12524,1.0
11038,10115,3.2888687497048723
11038,10527,1.0
11038,10526,11.095900821829636
11038,12891,1.0
11038,12700,1.0
11038,10019,1.0
11038,10109,6.819943394704735
11038,11728,1.0
11924,10115,5.7131198904004235
11924,10545,16.692446522239717
11924,10527,9.764582085806337
11924,10019,1.0
11924,10448,14.643256170232648
11924,12668,14.273582042094196
11818,11176,6.013847793242637
11818,11546,1.0
11818,10115,4.322928132781763
11818,11920,6.113543594544168
11818,10347,12.262786789699316
11818,10545,18.712029714127993
11818,10975,3.571428571428571
11818,10526,8.102546544402054
11818,11229,4.393747751637468
11818,11849,12.076147288491198
11818,11990,1.0
11818,10881,5.357142857142857
11818,12327,1.0
11818,12038,2.4000768036865963
12703,10019,1.0
12703,10115,2.2011272658140597
12703,10018,2.7524094128159016
11422,11184,1.0
11422,10415,1.0
11422,10545,1.0
11422,10527,1.0
11422,12530,1.0
11055,12055,4.433510985214727
11055,10019,1.0
11055,12566,13.812277665483924
10730,10415,1.0
10730,10115,1.0
12543,11208,1.0
11218,11184,1.0
11304,11208,1.0
11304,11184,1.0
11304,11990,1.0
11304,10298,1.0
11149,12762,1.0
11149,10115,9.683668899794137
11149,10035,11.31407055503551
11149,10018,2.421797398482414
11149,10869,9.433332612731565
11149,11276,5.827165467480651
10588,10115,1.0
10588,10570,1.0
12202,13216,1.0
12202,10545,16.80336100833612
12202,10770,9.773555548504419
11787,10115,8.08745799025788
11787,10347,10.036938356837076
11787,12891,1.0
11787,11052,9.531160645787793
11787,12486,1.0
11787,10115,8.08745799025788
11787,13163,4.419417382415921
11787,11771,1.0
11243,10545,1.0
12110,11208,4.448840533001291
10591,11208,11.43739277494535
10591,13216,1.0
10591,10019,1.0
10591,10115,5.39163866017192
10591,10545,10.502100630210073
10504,12524,13.067709337232916
10504,10003,20.485900789263354
10504,10347,20.561572340611633
10504,10115,9.664600284835894
12083,10115,10.229915092057103
12083,10545,11.070186069251193
12083,10869,14.532958974404494
12083,10526,7.669649888473703
12083,10448,11.123730207865243
12083,11689,6.175402271944637
12083,10109,11.785113019775793
12288,11636,1.0
12838,10415,1.0
12838,10115,1.0
12000,12700,1.0
12000,10115,9.644856443408242
12000,12524,15.214515486254616
13155,10347,8.111071056538128
12402,11557,6.523280730534423
12402,10019,1.0
12402,10365,14.085904245475275
13318,10109,1.0
13318,10415,1.0
13318,10126,1.0
10856,11208,1.0
10856,13132,1.0
12226,10569,1.0
10445,10115,8.08745799025788
10445,10115,8.08745799025788
13367,10526,8.57492925712544
12957,10035,1.0
12957,10018,1.0
12957,10545,1.0
12957,10526,1.0
12957,13059,1.0
12957,10527,1.0
12957,10019,1.0
12957,13375,1.0
12957,11728,1.0
11342,11208,1.0
11342,10035,1.0
11342,10527,1.0
10307,10770,8.470926844646215
10307,10003,13.867504905630728
10307,10115,7.47685755693224
10307,10702,11.13498335207611
10307,10724,1.9230769230769231
10307,10018,11.219363880101485
10307,10347,11.13498335207611
10307,11497,1.0
10307,10019,1.0
10307,12994,1.0
10307,10998,1.0
10307,12634,4.622501635210242
12326,10527,1.0
12326,12865,11.624763874381928
11155,11208,1.0
11155,11633,1.0
11155,10545,1.0
11155,10018,1.0
10639,11208,5.477910356647767
10639,11184,1.0
10639,10115,11.620402679752965
10362,10035,1.0
10362,13216,1.0
10362,10347,1.0
10362,10545,1.0
10362,12530,1.0
10362,10415,1.0
10362,11208,1.0
10362,10527,1.0
10362,11184,1.0
10362,10019,1.0
10362,12327,1.0
10362,13375,1.0
12049,10019,1.0
12049,10545,17.895849739771975
12049,11719,8.770580193070291
12795,10545,1.0
12795,10019,1.0
12795,10115,1.0
13350,11208,1.0
10400,10343,5.303715227838199
10400,10347,4.055535528269064
10400,10526,10.004084133313015
10400,10591,8.838834764831844
10400,11293,11.551721334727867
10195,10347,9.03712849693167
10841,10415,14.149998919097348
10841,10115,8.009617314632733
10031,10115,4.7697225056167
10031,12416,1.0
10602,11384,14.598929061844595
10602,11611,9.086217008485093
10602,10115,9.059765083337043
10870,10035,8.058229640253803
10870,10115,11.495012246792571
10870,12424,10.919021808652282
10870,10545,8.956221510397983
10870,12327,1.0
10870,10109,6.356417261637281
10608,10415,7.572824456627532
10608,11689,3.88148339826388
10608,11174,1.0
11695,12865,15.638581054280609
11695,10115,11.129352513105633
11695,10545,10.323001737691675
11695,10115,11.129352513105633
10674,10574,16.50469327386833
10674,13239,1.0
10674,10115,13.273296830047473
10674,10545,15.512630699850574
10674,10527,10.889310129609417
10674,11181,10.372931904402364
10674,11276,5.990422978731537
10674,10115,13.273296830047473
12592,12241,1.0
12592,10115,10.229915092057103
12592,12412,1.0
12592,10527,6.9937860618023535
12592,12383,1.0
12592,10115,10.229915092057103
11603,10115,6.184633699941168
11603,12865,1.0
11603,12327,1.0
11603,11208,3.498557142706598
11603,12994,4.055535528269064
11603,11728,1.0
10514,12041,10.849075915068655
12162,10056,11.928641587313162
12162,10115,12.719260014977868
12162,10764,12.26791230164296
12106,10347,1.0
12106,13315,1.0
12106,10545,1.0
12106,11208,1.0
12106,11689,1.0
12106,11184,1.0
12106,12524,1.0
12081,10574,1.0
12081,10115,1.0
12081,10347,1.0
12081,10018,1.0
12081,11396,1.0
12081,12496,1.0
12081,11990,1.0
12081,11276,1.0
12081,10168,1.0
11489,10347,15.086285728094284
12940,10018,1.0
12940,11990,1.0
12940,10115,1.0
12605,12493,1.0
12001,10115,12.244949999473093
12001,11958,15.311752374093249
12001,10035,8.175191193132877
12001,10527,11.959121830873496
11100,10545,20.874143036171645
11100,11728,1.0
11157,11276,4.68292905790847
11157,10115,14.007888143205532
11157,10115,14.007888143205532
13133,11276,1.0
13133,10347,4.41510785688348
13133,10115,6.225728063646903
13133,10019,1.0
10951,11728,1.0
10951,12861,11.470786693528087
10830,10347,21.328085194060737
10747,10545,5.132143194267071
10747,10527,9.00645092912525
10747,10115,7.90432199139813
11008,11276,8.308129847945278
11008,10115,6.9032859177399235
11008,10115,6.9032859177399235
11008,12086,1.0
11627,10545,15.244318679334118
11627,10018,14.679516868351476
11627,10115,13.206763594884357
12360,10415,22.225022225033335
12360,13375,1.0
11224,12424,1.0
10058,12402,1.0
10058,10115,1.0
10058,10018,1.0
10058,13162,1.0
10058,12700,1.0
10058,10669,1.0
10058,11367,1.0
